TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_VL_RENTAB_MES
Classe;58.561.243/0001-89;CLASSE ÚNICA - F3 FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.39
Classe;58.561.243/0001-89;CLASSE ÚNICA - F3 FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.49
Classe;58.569.331/0001-27;G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SPDC;2025-02-28;Subclasse Senior Série 1;1.38
Classe;58.569.331/0001-27;G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SPDC;2025-02-28;Subclasse Subordinada Subordinada 1 |;-11.08
Classe;58.570.039/0001-24;CACTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;58.570.039/0001-24;CACTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.03
Classe;58.594.079/0001-06;EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;58.594.079/0001-06;EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 2;1.52
Classe;58.594.079/0001-06;EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.26
Classe;58.594.141/0001-60;AUGME PRO 051 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;58.594.141/0001-60;AUGME PRO 051 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.08
Classe;58.594.260/0001-12;JIF CRÉDITOS III - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO DE RESP ILIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;58.594.260/0001-12;JIF CRÉDITOS III - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO DE RESP ILIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.19
Classe;58.595.391/0001-14;BTG PACTUAL CRÉDITO AGRÍCOLA BTAG II PRÉ FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.99
Classe;58.595.391/0001-14;BTG PACTUAL CRÉDITO AGRÍCOLA BTAG II PRÉ FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;58.600.779/0001-66;BTG PACTUAL CRÉDITO AGRÍCOLA BTAG II CDI FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.01
Classe;58.600.779/0001-66;BTG PACTUAL CRÉDITO AGRÍCOLA BTAG II CDI FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;58.645.480/0001-28;POTENCIAL INVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.13
Classe;58.645.480/0001-28;POTENCIAL INVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;58.649.649/0001-18;BI5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.48
Classe;58.649.649/0001-18;BI5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;1.78
Classe;58.649.649/0001-18;BI5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;5.57
Classe;58.723.201/0001-05;MATTEH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;58.723.201/0001-05;MATTEH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.32
Classe;58.774.196/0001-51;AGROGALAXY FORNECEDORES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESP LTDA;2025-02-28;Subclasse Senior;0.00
Classe;58.774.196/0001-51;AGROGALAXY FORNECEDORES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESP LTDA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-25.27
Classe;58.845.757/0001-66;051 CRÉDITO 180 FUNDO DE EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.85
Classe;58.845.757/0001-66;051 CRÉDITO 180 FUNDO DE EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;58.880.077/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DTBR RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;58.880.077/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DTBR RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.49
Classe;58.888.944/0001-27;ALTINVEST MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;0.64
Classe;58.888.944/0001-27;ALTINVEST MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-27.47
Classe;58.893.662/0001-18;JIVE BOSSANOVA90 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;58.893.662/0001-18;JIVE BOSSANOVA90 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.66
Classe;58.893.878/0001-83;UP.P III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.07
Classe;58.893.878/0001-83;UP.P III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.68
Classe;58.900.579/0001-29;MONEE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;58.900.579/0001-29;MONEE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.36
Classe;58.902.072/0001-04;TIVIO ALT CREDITO PADRONIZADO HIGH YIELD 180 FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior S?rie 1;1.28
Classe;58.902.072/0001-04;TIVIO ALT CREDITO PADRONIZADO HIGH YIELD 180 FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;58.922.423/0001-49;PBG SUPPLIERS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO;2025-02-28;Subclasse Senior Série 1;0.54
Classe;58.922.423/0001-49;PBG SUPPLIERS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.95
Classe;58.944.590/0001-90;BONA FIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior Série 1;1.53
Classe;58.944.590/0001-90;BONA FIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-5.88
Classe;58.944.590/0001-90;BONA FIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.83
Classe;58.954.874/0001-68;MOBILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;58.954.874/0001-68;MOBILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.54
Classe;59.030.572/0001-66;REGENSBURG FIC FIDC RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;1.23
Classe;59.030.572/0001-66;REGENSBURG FIC FIDC RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;59.035.976/0001-42;LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Classe;59.035.976/0001-42;LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-1.58
Classe;59.061.105/0001-01;AUGME PRO 051 FIC DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;59.061.105/0001-01;AUGME PRO 051 FIC DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.08
Classe;59.090.507/0001-26;CONCRETO BEM REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.090.507/0001-26;CONCRETO BEM REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.02
Classe;59.111.770/0001-54;ALT LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.111.770/0001-54;ALT LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-2.85
Classe;59.118.969/0001-04;TURBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;0.62
Classe;59.118.969/0001-04;TURBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.148.481/0001-20;GALAPAGOS SPECIAL OPPORTUNITIES RG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;59.148.481/0001-20;GALAPAGOS SPECIAL OPPORTUNITIES RG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.88
Classe;59.175.559/0001-03;SCAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;59.175.559/0001-03;SCAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.225.114/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINEDU.TECH;2025-02-28;Subclasse Senior;0.00
Classe;59.225.114/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINEDU.TECH;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.245.039/0001-11;LESTE MD PRECATÓRIOS FEDERAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;59.245.039/0001-11;LESTE MD PRECATÓRIOS FEDERAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.57
Classe;59.263.667/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS NÃO PADRONIZADOS NPL MASSIFICADO;2025-02-28;Subclasse Senior;0.00
Classe;59.263.667/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS NÃO PADRONIZADOS NPL MASSIFICADO;2025-02-28;Subclasse Subordinada  |;0.00
Classe;59.272.723/0001-92;POLÍGONO MASTER PRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.26
Classe;59.272.723/0001-92;POLÍGONO MASTER PRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.336.923/0001-61;CARBON SECURITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;59.336.923/0001-61;CARBON SECURITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.21
Classe;59.356.753/0001-87;ER - ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.356.753/0001-87;ER - ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.356.753/0001-87;ER - ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.74
Classe;59.359.053/0001-46;WFT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.359.053/0001-46;WFT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.69
Classe;59.388.384/0001-04;CLASSE ÚNICA DO PRECATO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;59.388.384/0001-04;CLASSE ÚNICA DO PRECATO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.400.337/0001-39;LUX FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS  FEEDER RESP LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.400.337/0001-39;LUX FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS  FEEDER RESP LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.72
Classe;59.483.519/0001-10;FEEDER QUALI I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;1.00
Classe;59.483.519/0001-10;FEEDER QUALI I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.510.243/0001-12;ADEMICON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;59.510.243/0001-12;ADEMICON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.524.577/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DAV;2025-02-28;Subclasse Senior Série 1;0.07
Classe;59.524.577/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DAV;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.04
Classe;59.532.738/0001-42;CP III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;59.532.738/0001-42;CP III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.03
Classe;59.548.957/0001-10;MAVERICK FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.548.957/0001-10;MAVERICK FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;9.56
Classe;59.595.605/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IF BTG PACTUAL I;2025-02-28;Subclasse Senior Série 1;0.02
Classe;59.595.605/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IF BTG PACTUAL I;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;59.629.874/0001-55;PARANA I FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.629.874/0001-55;PARANA I FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;0.00
Classe;59.630.360/0001-10;PARANÁ II FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.630.360/0001-10;PARANÁ II FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;0.00
Classe;59.630.757/0001-01;PARANÁ III FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.630.757/0001-01;PARANÁ III FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;0.00
Classe;59.631.123/0001-73;PARANÁ IV FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.631.123/0001-73;PARANÁ IV FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;0.00
Classe;59.631.662/0001-02;PARANÁ V FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;59.631.662/0001-02;PARANÁ V FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Mezanino 1 |;0.00
Classe;59.717.706/0001-11;SILVER BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;59.717.706/0001-11;SILVER BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;97.533.979/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASH FLOW MULTISSEGMENTOS;2025-02-28;Subclasse Senior;0.00
Classe;97.533.979/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASH FLOW MULTISSEGMENTOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.39
Fundo;08.621.199/0001-87;FAMCRED FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;1.06
Fundo;08.621.199/0001-87;FAMCRED FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.94
Fundo;08.661.352/0001-08;VVMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Fundo;08.661.352/0001-08;VVMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.27
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Senior S?rie 1;0.08
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Senior S?rie 2;0.08
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Senior S?rie 3;0.08
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Subordinada Mezanino 1 | S?rie 1;0.00
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Subordinada Mezanino 2 | S?rie 1;0.01
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Subordinada Mezanino 3 | S?rie 1;0.01
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.01
Fundo;09.194.841/0001-51;ATLÂNTICO FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Fundo;09.194.841/0001-51;ATLÂNTICO FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.53
Fundo;09.584.892/0001-90;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;2025-02-28;Subclasse Senior;0.00
Fundo;09.584.892/0001-90;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Fundo;09.584.892/0001-90;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Fundo;11.003.181/0001-26;BBIF MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2025-02-28;Subclasse Senior Série 1;-0.19
Fundo;11.003.181/0001-26;BBIF MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2025-02-28;Subclasse Subordinada  |;0.00
Fundo;11.351.413/0001-37;CORAL FIDC MULTISETORIAL;2025-02-28;Subclasse Senior S?rie 1;0.35
Fundo;11.351.413/0001-37;CORAL FIDC MULTISETORIAL;2025-02-28;Subclasse Subordinada  |;0.00
Fundo;12.401.806/0001-70;AIMORES FIDC-NP - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Fundo;12.401.806/0001-70;AIMORES FIDC-NP - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;39.97
Fundo;13.764.696/0001-74;JC 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Senior;0.00
Fundo;13.764.696/0001-74;JC 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;8.93
Fundo;13.990.000/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ITÁLIA;2025-02-28;Subclasse Senior Série 1;0.66
Fundo;13.990.000/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ITÁLIA;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Fundo;14.109.346/0001-37;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA II;2025-02-28;Subclasse Senior;0.00
Fundo;14.109.346/0001-37;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA II;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.52
Fundo;14.166.140/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2025-02-28;Subclasse Senior Série 1;1.26
Fundo;14.166.140/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.36
Fundo;14.166.140/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.29
Fundo;14.330.038/0001-37;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS F ACB - FINANCEIRO;2025-02-28;Subclasse Senior Série 1;-0.02
Fundo;14.330.038/0001-37;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS F ACB - FINANCEIRO;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Fundo;16.858.989/0001-09;OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Fundo;16.858.989/0001-09;OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.33
Fundo;19.221.032/0001-45;FUNDO DE LIQUIDAÇÃO FINANCEIRA FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
