TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;29.613.776/0001-69;DAVOS ADONAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.665.263/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA FORTBRASIL;2025-02-28;0.00;40989670.16;9801851.43;8202553.54;15721371.74;14134419.74;24013985.59
Classe;29.720.577/0001-50;FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;125705.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.720.582/0001-62;SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;17418754.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.720.593/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTI CONSIGNADOS I RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.720.595/0001-31;DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2025-02-28;26445880.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.720.600/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXUS;2025-02-28;1189061.87;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.720.639/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JPM III;2025-02-28;5573739.08;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.746.371/0001-07;STEP-UP X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.746.406/0001-08;STEP-UP VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.786.909/0001-07;LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;404.81;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.800.237/0001-39;ROOT GENERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.828.733/0001-09;C6 BANK TV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;86276039.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.828.802/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ASAAS - RESPONSABILIDADE LIMITADA;2025-02-28;3183735.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.883.183/0001-12;SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.953.928/0001-72;META FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;4770566.49;15152285.37;6118749.98;2197921.39;2564988.18;1573280.91;2821207.16
Classe;29.957.532/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.969.815/0001-65;ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.970.181/0001-60;LINK BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.970.251/0001-80;SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;29.986.319/0001-10;KINEA VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO RESPONSABILIDADE LIMITADA;2025-02-28;25210036.37;7255149.96;2436118.38;0.00;37806626.28;0.00;271935809.71
Classe;30.035.329/0001-59;VIA INVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.127.068/0001-05;ELDORADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.142.432/0001-06;IPÊ - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.143.979/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ALUMIE;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.144.052/0001-00;DSX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.144.066/0001-16;CITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.144.093/0001-99;UTILITY CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.177.946/0001-99;CPV PS DUPLICATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;327517.68;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.178.001/0001-91;MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.283.448/0001-20;FATOR INNOVATION FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.283.468/0001-00;CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.283.991/0001-28;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;98.28;1225036.67;0.00;0.00;0.00;0.00;26867.86
Classe;30.284.028/0001-69;ATF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;9765540.36;34759168.25;24921480.21;6073197.53;4042765.65;1538116.29;12743980.46
Classe;30.332.581/0001-20;QUATA ARCEL NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.366.120/0001-78;FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.366.150/0001-84;SB CRÉDITO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.366.204/0001-01;ITAPEVA XI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.366.229/0001-05;ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.418.801/0001-32;CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;4710973.81;0.00;170.34;0.00;0.00;8000.98;26096114.98
Classe;30.418.918/0001-16;FRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3820401.71;0.00;0.00;0.00;0.00;0.00;354626.00
Classe;30.418.951/0001-46;XPCE SPECIAL SITUATIONS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;134476721.92;0.00;411.45;0.00;0.00;17069.74;1470888.21
Classe;30.492.529/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO COOPERCITRUS - RESPONSABILIDADE LIMITAD;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.576.221/0001-73;FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.576.238/0001-20;FLORES DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.576.260/0001-70;ARTESANAL MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;358070922.26;638597978.90;0.00;0.00;0.00;0.00;0.00
Classe;30.590.978/0001-11;AUTOMOTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;202957965.29
Classe;30.591.284/0001-07;MOLEIRO CONSIGNADO FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;7424428.40;16387171.03;16024475.47;43880928.38;71088125.88;222044974.99
Classe;30.659.203/0001-55;APPALOOSA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3968145.01;36040233.92;16074378.68;12422717.99;16546001.64;4508080.19;9104825.84
Classe;30.659.303/0001-81;SIMOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.659.408/0001-30;PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.687.481/0001-16;IRIDIUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.791.358/0001-40;G5 SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;355158.84;3063826.40;0.00;0.00;0.00;0.00;302957802.43
Classe;30.791.451/0001-55;CRESTONE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.808.102/0001-07;SAM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.808.119/0001-56;SG JC III FIC FIDC NP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.828.789/0001-34;DIPLOMATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;30.846.602/0001-25;VÔNGOLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;3076209.85;3022409.49;2935741.69;8278676.60;14546034.14;53830277.62
Classe;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.024.386/0001-03;GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;75031381.53;240920254.07;85043365.41;40654087.95;33848082.31;22677764.10;12709099.14
Classe;31.030.854/0001-44;GRIF CRÉDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.159.172/0001-36;VALORA CAPITAL PARTNERS HY FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.164.462/0001-78;TARANIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;619100000.00
Classe;31.216.519/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XP CRÉDITO MIDDLE;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.216.543/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE INFRA;2025-02-28;75858848.84;0.00;0.00;0.00;0.00;0.00;22417750.97
Classe;31.216.568/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE SECURITIZAÇÃO;2025-02-28;15292668.30;0.00;0.00;0.00;0.00;0.00;7262313.03
Classe;31.216.756/0001-04;LOGISTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.238.162/0001-96;MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.368.600/0001-30;DSX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1057858.43;9742946.20;3822351.46;873503.28;495721.63;53833.76;1457691.15
Classe;31.368.739/0001-84;KATCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;537409.06;0.00;0.00;0.00;0.00;785752.16;14050066.52
Classe;31.392.303/0001-20;BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;9995.75;50155.13;49362.19;48651.60;141443.61;475424.26;2742558.62
Classe;31.405.473/0001-00;BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;10150195.24;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.495.065/0001-89;JP MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.523.738/0001-67;IMPETUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2916639.30;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.523.773/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALI CRÉDITO;2025-02-28;1333151.28;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.544.287/0001-44;DUBLIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.767/0001-80;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I - RESPONSABILIDADE  LIMITADA;2025-02-28;46437644.21;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.816/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II DE RESPONSABILIDADE  LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.850/0001-59;MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1255662.16;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.608.972/0001-97;GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;143544203.53
Classe;31.611.449/0001-10;TERA YIELD FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.739.396/0001-17;LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.770.515/0001-02;CASA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;7871757.93;24433740.59;0.00;0.00;0.00;0.00;0.00
Classe;31.771.948/0001-74;VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.772.126/0001-08;IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.772.157/0001-69;SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.844.721/0001-01;PONTUAL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMIT;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.847.511/0001-77;EXITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.848.028/0001-07;NAZARE MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;9767635.80;124554161.11;0.00;0.00;0.00;0.00;0.00
Classe;31.881.591/0001-87;3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.881.619/0001-86;OPTACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2384405.79;10419230.71;5062376.76;1338356.55;356007.88;0.00;1661567.51
Classe;31.894.563/0001-02;BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.894.591/0001-11;RIO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.933.790/0001-91;INVISTA ATIVOS ALTERNATIVOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.068.046/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01;2025-02-28;275739.59;4164749.74;0.00;0.00;0.00;0.00;0.00
Classe;32.101.535/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA DMCARD;2025-02-28;0.00;29143320.73;8443290.89;7058467.00;12197168.93;7945517.71;82022014.78
Classe;32.113.780/0001-72;PASSO FUNDO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS ABERTO;2025-02-28;2478056.95;177723.79;0.00;0.00;0.00;0.00;0.00
Classe;32.113.853/0001-26;FUNTTEL DPR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.113.885/0001-21;MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.155.992/0001-12;GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.003/0001-05;ATLÂNTICO CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-02-28;521865.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.017/0001-29;POLONIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO - FIDC NP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.021/0001-97;MISTHOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.038/0001-44;SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.052/0001-48;RONEPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.057/0001-70;HARVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.159.534/0001-51;ITAU PRECISION ADVANCED FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;9214381.75;0.00;0.00;0.00;0.00;10363937.11;1410338316.53
Classe;32.162.586/0001-87;GC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.202.903/0001-41;MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1845762.39;55347520.01;22839764.83;15220571.42;9596886.08;6377296.15;11935865.74
Classe;32.240.412/0001-95;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ESPORTES;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.273.345/0001-05;PSS ABSOLUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.238/0001-00;SAM 2 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.315/0001-13;JAZZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.338/0001-28;JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.415/0001-40;DELTA ENERGIA STRATEGY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.432/0001-87;MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.528/0001-45;SANTA ALICE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.571/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS V11;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.625/0001-38;WELLESLEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.874/0001-23;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIOS;2025-02-28;246141.74;72701477.32;23664308.75;12668259.59;10382069.35;5251590.07;33027764.63
Classe;32.287.668/0001-58;ARKOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.287.737/0001-23;B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;192302.11;45503895.95;18821954.32;10627769.72;817152.93;5765.79;1457811.11
Classe;32.302.142/0001-08;AVCALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3922588.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.302.163/0001-15;ALPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12177955.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.302.284/0001-67;SOLIS WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMI;2025-02-28;35268199.56;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.302.296/0001-91;FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS SOLIS EXT CAPITAL;2025-02-28;2259813.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.311.976/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDIBLUE-GENIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.316.919/0001-85;CASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.316.940/0001-80;FINANZI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
