TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_SCR_RISCO_DEVEDOR_AA;TAB_X_SCR_RISCO_DEVEDOR_A;TAB_X_SCR_RISCO_DEVEDOR_B;TAB_X_SCR_RISCO_DEVEDOR_C;TAB_X_SCR_RISCO_DEVEDOR_D;TAB_X_SCR_RISCO_DEVEDOR_E;TAB_X_SCR_RISCO_DEVEDOR_F;TAB_X_SCR_RISCO_DEVEDOR_G;TAB_X_SCR_RISCO_DEVEDOR_H;TAB_X_SCR_RISCO_OPER_AA;TAB_X_SCR_RISCO_OPER_A;TAB_X_SCR_RISCO_OPER_B;TAB_X_SCR_RISCO_OPER_C;TAB_X_SCR_RISCO_OPER_D;TAB_X_SCR_RISCO_OPER_E;TAB_X_SCR_RISCO_OPER_F;TAB_X_SCR_RISCO_OPER_G;TAB_X_SCR_RISCO_OPER_H;TAB_X_DEBITO_TRIBUT
Classe;35.157.905/0001-54;LUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.162.655/0001-40;INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.178.750/0001-32;DIVICASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-02-28;8209424.08;0.00;0.00;0.00;377231.39;875588.80;75640.00;461112.69;3444226.52;8209424.08;0.00;0.00;0.00;377231.39;875588.80;75640.00;461112.69;3444226.52;0.00
Classe;35.179.032/0001-80;SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.265.104/0001-02;DIANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;5558867.21;0.00;0.00;0.00;558865.92;0.00;0.00;0.00;344941.80;5558867.21;0.00;0.00;0.00;558865.92;0.00;0.00;0.00;344941.80;0.00
Classe;35.265.609/0001-77;KAPA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16445879.89;0.00;0.00;0.00;8529136.52;1220491.56;8275.38;12720.67;544541.90;16445879.89;0.00;0.00;0.00;8529136.52;1220491.56;8275.38;12720.67;544541.90;0.00
Classe;35.448.908/0001-47;EXES CRÉDITO DIRETO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;92578842.12;57414.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92578842.12;57414.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.448.967/0001-15;ATIVOS ESPECIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;114441421.07;0.00;315550468.60;0.00;0.00;0.00;0.00;0.00;0.00;114441421.07;0.00;315550468.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.449.141/0001-70;CHIMERA NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;14402307.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14402307.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.476.474/0001-99;CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;25611666.76;0.00;0.00;0.00;131462.93;0.00;0.00;0.00;305469.15;25611666.76;0.00;0.00;0.00;131462.93;0.00;0.00;0.00;305469.15;0.00
Classe;35.477.786/0001-17;OLIVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.580.989/0001-34;BANFITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;110122749.40;0.00;16058957.55;0.00;0.00;5903240.53;931075.37;0.00;6153244.53;110122749.40;0.00;16058957.55;0.00;0.00;5903240.53;931075.37;0.00;6153244.53;78104305.32
Classe;35.581.045/0001-81;SEEDS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.581.308/0001-52;MARILIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;9804295.66;0.00;1049353.49;0.00;0.00;95524.53;106458.65;911195.07;139342.39;9804295.66;0.00;1049353.49;0.00;0.00;95524.53;106458.65;911195.07;139342.39;3613429.64
Classe;35.609.597/0001-50;BLP W FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.654.776/0001-00;PANTANAL DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;474526465.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;474526465.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.654.828/0001-48;MACCABI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;62157446.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62157446.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.654.837/0001-39;PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.654.917/0001-94;MS OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;92474086.01;0.00;2073674.39;0.00;0.00;3060206.37;327632.52;0.00;4269748.56;92474086.01;0.00;2073674.39;0.00;0.00;3060206.37;327632.52;0.00;4269748.56;50541239.26
Classe;35.688.072/0001-58;VINCI ANTECIPE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.688.101/0001-81;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLAIMS S1;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.688.153/0001-58;MAGALU I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.689.601/0001-38;ÁGIS  - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;179824166.16;240748874.52;190382.69;301.50;1960287.71;8176094.80;103187.53;1159493.43;19802.84;179824166.16;240748874.52;190382.69;301.50;1960287.71;8176094.80;103187.53;1159493.43;19802.84;0.00
Classe;35.705.695/0001-91;PRECATO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;17076922.81;0.00;1209419.68;0.00;0.00;0.00;0.00;0.00;0.00;17076922.81;0.00;1209419.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.715.919/0001-46;ORYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.726.300/0001-37;BRAVE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.726.650/0001-01;EMPÍRICA DEBÊNTURES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.754.011/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PORTO DESAP -RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.765.949/0001-67;FRUIT CREEK CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.765.961/0001-71;C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.817.199/0001-20;AXIS RENOVÁVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.844.801/0001-18;NF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.865.981/0001-14;THUNDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.868.110/0001-54;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA;2025-02-28;792081980.23;2348776.78;1683013.07;726528.76;249276.30;1382914.45;197273.01;36713.37;154082.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.868.733/0001-27;EXES XINGU FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;51877576.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.868.740/0001-29;LESTE LLF CID FIDC I DE RESPONSABILIDADE LIMITADA;2025-02-28;32088662.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32088662.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.880.735/0001-31;DJF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.940.459/0001-50;FERPAR - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;18494804.16;0.00;489976.60;0.00;173797.33;240937.14;2934309.49;243213.86;21655742.29;18494804.16;0.00;489976.60;0.00;173797.33;240937.14;2934309.49;243213.86;21655742.29;0.00
Classe;35.946.113/0001-69;FIDC FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA;2025-02-28;77637716.15;0.00;1032227.13;673128.71;664637.88;387708.28;396031.86;378662.39;20643051.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.949.828/0001-75;ROCKET II PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.975.173/0001-00;AZURE BLC V  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;22840714.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22840714.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.982.683/0001-04;GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;22789995.21;0.00;4877366.16;0.00;0.00;682491.76;715038.84;0.00;1289473.81;22789995.21;0.00;4877366.16;0.00;0.00;682491.76;715038.84;0.00;1289473.81;16233700.43
Classe;36.009.621/0001-83;DMA9 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;13585415.50;0.00;0.00;0.00;11896069.05;1967663.21;1844927.20;1712428.26;27078311.48;13585415.50;0.00;0.00;0.00;11896069.05;1967663.21;1844927.20;1712428.26;27078311.48;0.00
Classe;36.013.900/0001-10;SPECIALE BRAVE FI EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.013.923/0001-25;SPECIALE BRAVE HIGH YIELD FI EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CRED RESPON LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.015.243/0001-40;BRAVE 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.017.588/0001-33;JEITTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;26690596.16;5593.14;65602084.29;446578015.53;364117659.81;62705855.76;52956602.97;18796941.49;0.00;26690596.16;5593.14;65602084.29;446578015.53;364117659.81;62705855.76;52956602.97;18796941.49;0.00;0.00
Classe;36.083.015/0001-08;ENGEBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;3688350.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3688350.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.083.618/0001-00;LESTE LLF CID FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II DE RESPONSABILIDADE LIMITADA;2025-02-28;22079599.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22079599.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.083.634/0001-00;BRASIL MICROCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.114.991/0001-80;D7 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.115.099/0001-14;VERTICAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.232.996/0001-08;OXYGEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;7088298.28;0.00;152941.43;0.00;0.00;198340.27;34041.54;0.00;331952.45;7088298.28;0.00;152941.43;0.00;0.00;198340.27;34041.54;0.00;331952.45;5216785.61
Classe;36.246.327/0001-95;AMAZONITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.293.650/0001-10;VIA CAPITAL MATRAMERUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓR;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.312.154/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEBRAE MPE;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.334.968/0001-00;POSITANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;30124233.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30124233.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.335.619/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PROVI INCOME SHARE AGREEMENT RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.335.649/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SPECIAL SITUATIONS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.335.689/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SETOR PÚBLICO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.335.723/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.359.698/0001-83;U.NIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24323954.83;0.00;1008145.72;0.00;0.00;25850.06;0.00;0.00;723333.82;24323954.83;0.00;1008145.72;0.00;0.00;25850.06;0.00;0.00;723333.82;15348294.72
Classe;36.399.603/0001-55;GREENWOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;42615244.51;261903.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42615244.51;261903.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.420.767/0001-17;U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.500.339/0001-02;BMA INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;74226600.41;0.00;2486205.02;0.00;0.00;395096.54;242547.25;0.00;670192.91;74226600.41;0.00;2486205.02;0.00;0.00;395096.54;242547.25;0.00;670192.91;28325070.28
Classe;36.517.586/0001-03;MOVVIME FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;8213147.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8213147.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.544.636/0001-41;PAY CARGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;149292438.19;266008.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;149292438.19;266008.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.553.528/0001-35;BANCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;109336662.35;241091.40;1844398.37;0.00;0.00;332843.10;3126782.96;0.00;23014215.25;109336662.35;241091.40;1844398.37;0.00;0.00;332843.10;3126782.96;0.00;23014215.25;107780192.69
Classe;36.566.199/0001-67;LAPERANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.566.257/0001-52;ROMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.566.311/0001-60;OBSIDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.643.574/0001-25;VIVO PAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.643.621/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRINDADE - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.655.893/0001-50;XP CRÉDITO ESTRUTURADO 360 PROFISSIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;508546.71;0.00;108530587.89;0.00;0.00;0.00;0.00;0.00;0.00;508546.71;0.00;108530587.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.669.346/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INSOLVÊNCIA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.672.404/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITOS NÃO PADRONIZADOS I RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.703.167/0001-66;YAALEH FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;112171138.35;0.00;2295791.18;0.00;0.00;227059.60;0.00;0.00;520627.41;112171138.35;0.00;2295791.18;0.00;0.00;227059.60;0.00;0.00;520627.41;39783331.16
Classe;36.731.351/0001-10;COPPER CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2025-02-28;89668648.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89668648.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.771.000/0001-32;VCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;332471691.58;205614615.61;0.00;44407655.85;21713092.72;11086293.23;15425647.54;969318.96;0.00;332471691.58;205614615.61;0.00;44407655.85;21713092.72;11086293.23;15425647.54;969318.96;0.00;0.00
Classe;36.771.685/0001-17;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS GREEN SOLFÁCIL I DE RESPONSABILIDADE LIMITADA;2025-02-28;126222633.38;106988633.56;2770881.73;13916503.52;2018822.63;3091028.14;1772013.42;790225.25;0.00;126222633.38;106988633.56;2770881.73;13916503.52;2018822.63;3091028.14;1772013.42;790225.25;0.00;0.00
Classe;36.847.007/0001-90;REN30 FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.875.515/0001-82;BS INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO- PADRONIZADOS MULTISSETORIAL;2025-02-28;104788040.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;104788040.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.896.886/0001-40;ARC I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.953.080/0001-47;ENDURANCE INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;159252137.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;159252137.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;36.977.085/0001-00;KITE FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;6451903.66;0.00;0.00;0.00;673109.48;0.00;0.00;0.00;2375970.74;6451903.66;0.00;0.00;0.00;673109.48;0.00;0.00;0.00;2375970.74;0.00
Classe;36.977.475/0001-80;PERSONALITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4182361.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4182361.83;30142142.10
