TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_V_A_VL_DIRCRED_PRAZO;TAB_V_A1_VL_PRAZO_VENC_30;TAB_V_A2_VL_PRAZO_VENC_60;TAB_V_A3_VL_PRAZO_VENC_90;TAB_V_A4_VL_PRAZO_VENC_120;TAB_V_A5_VL_PRAZO_VENC_150;TAB_V_A6_VL_PRAZO_VENC_180;TAB_V_A7_VL_PRAZO_VENC_360;TAB_V_A8_VL_PRAZO_VENC_720;TAB_V_A9_VL_PRAZO_VENC_1080;TAB_V_A10_VL_PRAZO_VENC_MAIOR_1080;TAB_V_B_VL_DIRCRED_INAD;TAB_V_B1_VL_INAD_30;TAB_V_B2_VL_INAD_60;TAB_V_B3_VL_INAD_90;TAB_V_B4_VL_INAD_120;TAB_V_B5_VL_INAD_150;TAB_V_B6_VL_INAD_180;TAB_V_B7_VL_INAD_360;TAB_V_B8_VL_INAD_720;TAB_V_B9_VL_INAD_1080;TAB_V_B10_VL_INAD_MAIOR_1080;TAB_V_C_VL_DIRCRED_ANTECIPADO;TAB_V_C1_VL_ANTECIPADO_30;TAB_V_C2_VL_ANTECIPADO_60;TAB_V_C3_VL_ANTECIPADO_90;TAB_V_C4_VL_ANTECIPADO_120;TAB_V_C5_VL_ANTECIPADO_150;TAB_V_C6_VL_ANTECIPADO_180;TAB_V_C7_VL_ANTECIPADO_360;TAB_V_C8_VL_ANTECIPADO_720;TAB_V_C9_VL_ANTECIPADO_1080;TAB_V_C10_VL_ANTECIPADO_MAIOR_1080
Classe;56.052.655/0001-68;HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2212913.68;160897.89;317384.20;155142.69;302858.59;147942.57;288305.61;278764.65;0.00;0.00;561617.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.056.018/0001-60;VETRO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.057.697/0001-91;PRAIA INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.069.419/0001-54;CL & AM CAPITAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1347048.31;82915.13;79813.61;77219.89;70571.38;77817.92;68160.97;370282.87;520266.54;0.00;0.00;64889.46;27102.88;22100.85;9010.95;6674.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.071.925/0001-88;ST 1011.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;142651533.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;142651533.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.072.773/0001-38;GALAPAGOS SEA LION FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS HIGH GRADE INSTITUCIONAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.073.102/0001-91;FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CVPAR I COTA MEZANINO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.073.212/0001-53;EVEREST TRACKER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.095.121/0001-19;MONACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;1351337.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1351337.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.240/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO GWM - RESPONSABILIDADE LIMITADA;2025-02-28;6855478.79;2658983.00;1537809.22;2658686.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.269/0001-14;BTG PACTUAL CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.404/0001-21;CREDIT SAISON FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.110/0001-34;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NXCO - RESPONSABILIDADE LIMITADA;2025-02-28;12258107.94;0.00;0.00;0.00;0.00;148731.72;6918.94;565618.10;1640342.86;1494995.89;8401500.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.191/0001-72;IMOB RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;34497354.60;492535.08;507951.77;492740.02;491773.09;488450.47;523637.16;2949787.28;4825565.37;4096766.14;19628148.22;632734.19;68642.86;29088.62;30226.19;465737.11;39039.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.135.992/0001-19;LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.147.999/0001-50;PRIORITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30000.00;0.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.154.338/0001-52;KUARÁ ORIZ LSN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NP RESP LIMITADA;2025-02-28;30224364.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30224364.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.160.521/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL FGTS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.174.739/0001-74;ST 1011.B FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;47771852.51;0.00;0.00;47771852.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.190.298/0001-02;PJBANK PAGAMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12748.61;12748.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3884.29;3871.39;0.00;12.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.197.290/0001-60;SMT AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;45453407.36;21357918.32;9528526.44;6571356.60;2686817.22;2011059.22;976406.80;1957840.11;363482.65;0.00;0.00;634509.95;634509.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.213.199/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS UNIBLUE INVESTCOOP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.240.777/0001-88;EXAG FIAGRO DIREITOS CREDITÓRIOS - FIAGRO-FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;23336270.40;0.00;0.00;0.00;0.00;0.00;6001980.99;14190412.05;0.00;0.00;3143877.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.264.671/0001-14;ORIZ ALBRIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;28876246.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21610415.62;7265830.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.266.633/0001-09;ST 1013 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;28463957.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28463957.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.267.236/0001-43;CHAMONIX HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;3803132.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2002267.42;1800865.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.284.148/0001-50;CSE BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;971980.81;0.00;583785.03;388195.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.285.762/0001-36;051 CRÉDITO 90 FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.320.097/0001-74;VERAXS EAGLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;556282.73;510645.15;7586.31;8047.15;7412.38;6983.59;4418.49;9786.74;1402.92;0.00;0.00;618636.02;205384.71;72892.05;50289.44;47309.36;19282.15;16515.75;74526.94;93025.48;39410.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.322.644/0001-50;REVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.348.388/0001-70;JUSTOO CRÉDITO JUDICIAL PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1928585.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1928585.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.415.135/0001-72;ITAÚ CRÉDITO ESTRUTURADO DOLOMITAS I FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;67055654.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10169821.05;56885833.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.425.776/0001-08;JIVE BOSSANOVA HIGH  YIELD PFN II - FIC DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;9987787.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3323074.23;6664713.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.431.951/0001-70;BRADESCO MID YIELD FIC DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.544.469/0001-46;CREDIT RESTRUCTURING II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;280000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;280000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.660.547/0001-78;JC7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.661.282/0001-22;VENTURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;11469297.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11469297.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.661.864/0001-09;CAPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.703.001/0001-57;CRÉDITO AZUL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.730.030/0001-08;MASTER LEPTA NP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.745.579/0001-76;CBSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;102194522.82;47852778.58;54341744.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.745.955/0001-22;SYNERGIE HRV FIDC DE RESPONSABILIDADE LIMITADA DOS SEGMENTOS COMERCIAL, FINANCEIRO E INDUSTRIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.746.022/0001-50;BJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;7087989.98;423524.91;3439703.97;294130.37;280564.58;1750297.55;251594.05;648174.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.769.153/0001-52;NOVA PROSPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.135/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL IV;2025-02-28;162569331.16;5941111.31;5743278.89;5854299.50;5564921.77;5416250.80;5225505.83;24222596.59;39108849.51;25673656.61;39818860.35;12029.63;5886.02;4063.00;2080.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.221/0001-84;CLASSE ÚNICA DE COTAS DO ST 1014 FIDC RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.297/0001-00;ST 1015.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;109677694.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;109677694.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.797.968/0001-45;PJUS ABETO FIDC DE PRECATÓRIOS FEDERAIS DE RESPONSABILIDADE LIMITADA;2025-02-28;4332360.31;0.00;0.00;0.00;0.00;0.00;0.00;1066177.52;3266182.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.805.661/0001-49;PJUS COBALTO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;122602057.28;0.00;32507.18;0.00;0.00;0.00;0.00;25457316.68;38120316.39;50338387.69;8653529.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.806.049/0001-90;KINEA AGRO INCOME FIAGRO-DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;70804747.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70804747.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.806.240/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXT WARREN I DE RESPONSABILIDADE LIMITADA;2025-02-28;21435991.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21435991.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.822.910/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO II RESPONSABILIDADE LIMITADA;2025-02-28;22973455.08;630324.84;670458.52;686749.86;657477.72;683195.92;643345.91;3518799.52;5308160.51;3645568.06;6529374.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.823.795/0001-92;RHB CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;7025214.13;4036068.44;1992600.94;646411.62;198936.87;134453.51;16742.75;0.00;0.00;0.00;0.00;158196.70;158196.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.834.392/0001-49;RAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;34108206.50;0.00;0.00;0.00;0.00;0.00;0.00;15146190.45;0.00;0.00;18962016.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.883.223/0001-07;LEX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;5500000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5500000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.886.293/0001-00;ATHENAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.908.218/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FAST FASHION SUPPLY CHAIN;2025-02-28;4760660.48;2280799.75;2000864.48;478996.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4362623.14;387912.11;632175.69;596596.20;0.00;0.00;1549363.07;1196576.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.912.548/0001-62;W INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;825578.95;71375.42;118060.45;115150.05;99410.32;99152.87;73329.95;229628.20;19471.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.924.025/0001-36;ASA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 90 II RESP LIM;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.924.942/0001-10;ASA LP II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIM;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.936.116/0001-91;FATOR TARKEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;67323158.39;668459.79;7308106.58;17624146.22;4893565.79;2746672.48;1967195.24;32115012.29;0.00;0.00;0.00;141449.91;141449.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
